ma_window,threshold,event_type,target,horizon,event_n,event_mean,non_event_mean,mean_diff,hit_rate,non_event_hit_rate
20,0.9,high_strength,SPY,20,10,0.004376095523924506,0.009800325597173516,-0.00542423007324901,0.6,0.6594274432379073
20,0.9,high_strength,SPY,60,6,0.021708483272031526,0.030907565271369678,-0.009199081999338152,0.6666666666666666,0.7482088024564995
20,0.9,high_strength,QQQ,5,11,-0.0015013263329889494,0.0034497186145825945,-0.004951044947571544,0.5454545454545454,0.5949367088607594
20,0.9,high_strength,QQQ,10,11,0.0038481399100450575,0.007185365067143858,-0.0033372251570988006,0.6363636363636364,0.6056751467710372
20,0.9,high_strength,QQQ,20,10,0.005055420743021633,0.013302106109253748,-0.008246685366232114,0.6,0.6515301085883515
20,0.9,high_strength,QQQ,60,6,0.018863780467825608,0.04238200637639173,-0.023518225908566122,0.6666666666666666,0.6990788126919141
20,0.9,high_strength,SOXX,5,11,-0.006234339776133241,0.006029341262403921,-0.012263681038537162,0.5454545454545454,0.5666991236611489
20,0.9,high_strength,SOXX,10,11,-0.00039350785258107646,0.012316309763843696,-0.012709817616424772,0.45454545454545453,0.5772994129158513
20,0.9,high_strength,SOXX,20,10,-0.006836918016395632,0.02294724851818435,-0.029784166534579982,0.7,0.5804540967423495
20,0.9,high_strength,SOXX,60,6,0.04024759541626879,0.0677806647011403,-0.027533069284871516,0.5,0.6489252814738997
20,0.9,high_strength,IWM,5,11,-0.00013230592116257473,0.0017472514196734928,-0.0018795573408360675,0.6363636363636364,0.5258033106134372
20,0.9,high_strength,IWM,10,11,0.004147884819016189,0.003794025926561576,0.0003538588924546131,0.5454545454545454,0.5528375733855186
20,0.9,high_strength,IWM,20,10,-0.005375251433942829,0.006982267785050693,-0.012357519218993522,0.5,0.5547877591312932
20,0.9,high_strength,IWM,60,6,0.02449507514257454,0.02148784361821587,0.00300723152435867,0.5,0.6274309109518935
20,0.9,high_strength,XLK,5,11,-0.0008444985388141565,0.004006936607784255,-0.004851435146598412,0.6363636363636364,0.5686465433300877
20,0.9,high_strength,XLK,10,11,0.004593555443292197,0.008223013581217284,-0.0036294581379250866,0.6363636363636364,0.586105675146771
20,0.9,high_strength,XLK,20,10,0.008856994935113327,0.015076023662870438,-0.006219028727757111,0.6,0.6229022704837117
20,0.9,high_strength,XLK,60,6,0.030397030651908703,0.04611249580983001,-0.01571546515792131,0.6666666666666666,0.6796315250767656
20,0.95,high_strength,SPY,5,6,-0.004999678228007638,0.002568709929497381,-0.00756838815750502,0.8333333333333334,0.5891472868217055
20,0.95,high_strength,SPY,10,5,-0.004878766523059075,0.005312281902657138,-0.010191048425716213,0.6,0.6206225680933852
20,0.95,high_strength,SPY,20,5,0.006146048904617252,0.009764990707910542,-0.00361894180329329,0.6,0.6591355599214146
20,0.95,high_strength,SPY,60,3,0.06335758718670544,0.030751907559388007,0.03260567962731743,0.6666666666666666,0.7479591836734694
20,0.95,high_strength,QQQ,5,6,-0.0004228992243225371,0.0034194610686621913,-0.0038423602929847285,0.8333333333333334,0.5930232558139535
